X,Y,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LON,BSTP_LAT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,WARD_ID,ANC_ID,SMD_ID,ROUTEID,MEASURE,OFFSET,BLOCKKEY,BLOCKFACEKEY,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,OBJECTID,SNOWPRIORITY
-76.9495342616087,38.8861997870432,1303929,1000699,4829,PRS,1947/06/26 00:00:00+00,REV,C ST SE,RIDGE RD SE,136,FAX,FRT OF #300-STODDERT REC CTR,RIDGE RD SE + C ST SE,-76.949532,38.886192,,KFH,2006/05/30 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,SLP,4.69999981,Y,N,U,Y,N,N,U,Y,Y,N,N,NSG,-9,N,Y,U,U,U,U,U,U,7,ANC 7F,7F05,13075662,499.799987792969,3,04e13c1161aeef67f9a611e13b77152a,901f33e4122309fb6c39e380f0bbced6,BusStopPt_1825,,{B15E3886-3290-4B4C-ACFA-8E24F9930F6E},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22945,
-77.0000612922672,38.9602728011712,1308837,1002663,8874,PRS,1954/09/16 00:00:00+00,REV,NICHOLSON ST NE,RIGGS RD NE,218,NEA,UNKNOWN,RIGGS RD NE + NICHOLSON ST NE,-77.000059,38.960265,,KFH,2006/06/16 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,5.5,Y,Y,Y,N,Y,Y,Y,U,Y,Y,Y,NSG,-9,N,N,U,Y,U,U,U,U,4,ANC 4B,4B09,12076052,1071.5,-3,68e5c5c4f3b1d27a7e7bbaa608037f93,121ccc2739c646dfd61f8b5b0f5c5ee8,BusStopPt_1826,,{D4F2FB2A-EAAE-4A93-9521-41E0F46A7CC0},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22946,
-77.0011762900258,38.9585097977672,1308835,1002643,8797,PRS,1954/09/16 00:00:00+00,REV,CHILLUM PL NE,RIGGS RD NE,21,NEA,UNKNOWN,RIGGS RD NE + CHILLUM PL NE,-77.001174,38.958502,,KFH,2006/06/16 00:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,N,N,E,6,N,N,N,NON,UPV,8.39999962,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,Y,U,N,U,U,U,U,4,ANC 4B,4B09,12076052,853.5,3,00edfe2c84c517e35b9bb91e5481a8ce,9fa797ecf72155d705d1395ba078896a,BusStopPt_1827,,{977BD3E2-4721-428A-B536-A2BBF2D4D7AB},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22947,YES
-77.01428928966,38.9043657833023,1308205,1001301,6164,PRS,1992/07/29 00:00:00+00,UNK,PIERCE ST NW,NEW JERSEY AVE NW,344,FAR,UNKNOWN,NEW JERSEY AVE NW + PIERCE ST NW,-77.014287,38.904358,,KFH,2009/07/20 00:00:00+00,-9,UNK,UNKW,N,Y,Y,Y,58U,CON,NON,Y,Y,U,7,N,Y,N,NON,UNK,3.4000001,Y,Y,Y,N,Y,Y,N,U,N,N,N,NPL,-9,N,N,U,Y,U,U,U,U,6,ANC 6E,6E07,11064282,1416,3,357e3b02d6f6b41660fc1b557987b675,b12a6d1e3df33008bae8513b7fbe60e5,BusStopPt_1828,,{08DE382D-6DEF-4E8F-A31B-4C94481F0CBC},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22948,
-77.0053862890473,38.9003587874047,1395314,1003869,20416,PRS,2016/05/01 00:00:00+00,REV,UNION STATION GAR ENTR,H STREET NE,270,NEA,,H STREET NE + UNION STATION GAR ENTR,-77.005384,38.900351,PER,UNK,1899/12/30 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,6,ANC 6C,6C06,12042442,319.100006103516,-3,86dbc142f7560ef17d9a7f036ce65fde,cbe84624ce79a52ea3698c7a2d2b7fe3,BusStopPt_1829,,{437241C8-BFDC-4E15-90C5-6A7551C93762},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22949,
-77.0052842892214,38.9000767853563,1395315,1003868,20414,PRS,2016/05/01 00:00:00+00,REV,UNION STATION GAR ENTR,H STREET NE,90,FAR,,H STREET NE + UNION STATION GAR ENTR,-77.005282,38.900069,PER,UNK,1899/12/30 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,6,ANC 6C,6C04,12042442,328,3,86dbc142f7560ef17d9a7f036ce65fde,cdc8709aa749af1d4a5e51b1fda83cfc,BusStopPt_1830,,{E6800872-46D1-4493-A06C-8172579D8B4D},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22950,
-77.0326153577269,38.9014235694624,1395416,1003885,99999,PRS,2019/04/12 00:00:00+00,REV,14TH ST NW,I ST NW,270,FAR,120' W OF XWALK,I ST NW + 14TH ST NW,-77.032613,38.901416,PER,UNK,1901/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,2,ANC 2F,2F05,11047772,1839.30004882812,3,1b8458ef5ea2843606963bd6df217a6a,091e721fed69b5d8ce4e24561195d681,BusStopPt_1831,,{7ECB0977-8E69-4AA0-B5F8-7733FE547285},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22951,
-77.0703613116268,38.9727318024155,1309516,1002814,9432,PRS,1901/01/01 00:00:00+00,REV,SUMMERFIELD RD,WESTERN AVE,46,NEA,UNKNOWN,WESTERN AVE + SUMMERFIELD RD,-77.070359,38.972724,,KFH,2006/05/24 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,3.70000005,Y,N,Y,N,Y,N,Y,U,N,N,N,YUN,-9,U,Y,U,N,U,U,U,U,4,ANC 3G,3G04,11092692,3616.39990234375,3,5f5df7717b92b84f18c5c4963972ebbb,5cccbf7060f8e63bf5b5b3a430bf66eb,BusStopPt_1832,,{4170AB87-FD3A-4CBD-8843-975420600C65},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22952,
-76.9723702675615,38.852979780555,1309835,1000241,2892,PRS,1971/11/09 00:00:00+00,REV,24TH ST SE,IRVING ST SE,90,NEA,UNKNOWN,IRVING ST SE + 24TH ST SE,-76.972368,38.852972,,KFH,2006/05/03 00:00:00+00,0,UNK,WMAT,N,N,N,N,SWK,CON,NON,N,N,E,6,N,N,N,NON,UNK,-9,N,N,N,N,Y,N,Y,N,N,N,N,YUN,-9,U,Y,U,N,U,U,U,U,8,ANC 8B,8B03,13048752,316.799987792969,3,29ffdf87d62c8b4e440ec86cec6923a5,b14c4eb9ac5bddc1bee3b7e134590e7b,BusStopPt_1833,,{D56852E3-4863-404D-8DA0-1C729B7CA617},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22953,
-76.9990442805304,38.9524868007561,1308635,1002552,8555,PRS,1992/07/29 00:00:00+00,REV,4TH ST NE,GALLOWAY ST NE,81,NEX,W OF WHEELCHAIR RAMP,GALLOWAY ST NE + 4TH ST NE,-76.999042,38.952479,,KFH,2006/06/16 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,9,Y,Y,N,NON,UNK,5.80000019,Y,Y,U,Y,Y,N,U,Y,N,N,N,NPL,-9,U,Y,U,Y,U,U,U,U,5,ANC 5A,5A08,12039262,540.299987792969,3,2e0f6354bd2818cc0aed5185ecd7e61f,a13be9f8e4e95a2716e05e7b793e8ac9,BusStopPt_1834,,{546DFE04-692F-48AA-9F4F-A483869320D6},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22954,
-77.0272514137669,38.9103604985588,1395392,1003877,99999,PRS,2017/03/19 00:00:00+00,REV,11TH ST NW,RHODE ISLAND AVE NW,45,NEA,12 FT W OF XWALK,RHODE ISLAND AVE NW + 11TH ST NW,-77.027249,38.910353,PER,WSV,2018/04/10 14:34:29+00,0,EXM,NAPP,N,N,E,N,SWK,EXM,EXM,E,Y,N,12,Y,N,Y,NON,NON,1.20000005,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,80,N,Y,N,U,U,N,N,U,2,ANC 2F,2F04,11075462,1734.40002441406,-3,0ccbb846c0568263cd015007a5f6dfe3,405225299094005d88f0230727fabecf,BusStopPt_1835,,{503676A9-F890-4CA8-9540-48506B5E6A36},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22955,
-77.0604283053998,38.9390997921305,1301924,1002285,8003,PRS,1951/09/21 00:00:00+00,REV,SEDGWICK ST NW,CONNECTICUT AVE NW,335,NEX,80' S OF S CURB-EXTD 10' S OF DRWY,CONNECTICUT AVE NW + SEDGWICK ST NW,-77.060426,38.939092,,KFH,2006/03/27 00:00:00+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,-9,N,N,U,Y,N,Y,N,Y,Y,N,N,NSG,-9,N,Y,U,U,U,U,U,U,3,ANC 3F,3F07,11025152,4627.2998046875,3,0a8999a40006ed8bae94da74b2fe8cca,1673c107dce71bb23f765d6a8e14f8e6,BusStopPt_1836,,{A63C6488-45B7-44D7-AC46-709E83F2D7C8},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22956,
-76.9673212741058,38.9235917904898,1305488,1001848,7221,PRS,1948/08/04 00:00:00+00,REV,DOUGLAS ST NE,BLADENSBURG RD NE,223,NEA,UNKNOWN,BLADENSBURG RD NE + DOUGLAS ST NE,-76.967319,38.923584,,KFH,2006/08/18 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,Y,N,E,6,Y,Y,Y,TRC,SLP,5.4000001,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,NSG,-9,N,N,U,N,U,U,U,U,5,ANC 5C,5C02,12015992,2971.39990234375,-3,fb7611579cee1bd11075018fd5408adb,130ff6af0faed714a8514e8d17fcacaf,BusStopPt_1837,,{3E8C3A03-80C2-4CFD-8D8B-0DE6D1B3ECE7},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22957,
-76.9692862751523,38.9214397934545,1305484,1001791,7117,PRS,1941/08/09 00:00:00+00,UNK,26TH ST NE,BLADENSBURG RD NE,212,FAR,ZONE EXTD 105' S OF 26TH ST,BLADENSBURG RD NE + 26TH ST NE,-76.969284,38.921432,,KFH,2006/08/17 00:00:00+00,-9,UNK,UNKW,N,Y,N,Y,SWK,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,5.0999999,N,Y,Y,N,Y,Y,Y,U,Y,Y,Y,NSG,-9,N,N,U,N,U,U,U,U,5,ANC 5C,5C02,12015992,2678,-3,f9da683440bbc9653ec5df68d672ad44,9e3df9dd211e242785c5f796b0919f27,BusStopPt_1838,,{3A1416AF-102B-4B24-9251-287AAA53DB90},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22958,
-76.9708402741113,38.8683507853176,1309972,1000437,3801,PRS,1941/08/09 00:00:00+00,REV,S ST SE,NAYLOR RD SE,158,NEA,UNKNOWN,NAYLOR RD SE + S ST SE,-76.970838,38.868343,,KFH,2009/07/31 00:00:00+00,1,INS,WMAT,N,Y,N,N,58O,CON,SHL,Y,N,E,0,U,E,U,NON,UNK,1.79999995,N,N,Y,Y,Y,Y,Y,Y,N,N,N,NPL,-9,Y,N,U,N,U,U,U,U,8,ANC 8A,8A03,13063502,848.799987792969,3,39d46a9fbd224b20be6262762aadde7e,6f3858af558e85adfedc3e4517ef54fc,BusStopPt_1839,,{35C0631B-F3A3-4D96-9D3D-4B420951D6C7},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22959,
-77.0566943650209,38.9049161387808,1307607,1003227,22023,PRS,2017/10/27 00:00:00+00,REV,28TH ST NW,PENNSYLVANIA AVE NW,295,NEA,@ W END OF BRIDGE WALL,PENNSYLVANIA AVE NW + 28TH ST NW,-77.056692,38.904908,,KFH,2006/05/24 00:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,4.5,Y,N,N,N,Y,N,N,U,Y,Y,Y,NPL,-9,U,Y,U,N,U,U,U,U,2,ANC 2E,2E06,11069812,4306.10009765625,3,1c2c28fcc6cb128c5e5c1f50a4d3e671,9fa9e9fc58e66bd3ead1a727b1949c78,BusStopPt_1840,,{F84E086C-5117-4B07-8808-F2D6C2F113BE},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22960,
-77.061316307912,38.9668007959519,1309257,1002757,9200,PRS,1901/01/01 00:00:00+00,UNK,OLIVER ST NW,NEBRASKA AVE NW,213,NEA,UNKNOWN,NEBRASKA AVE NW + OLIVER ST NW,-77.061314,38.966793,,KFH,2006/05/22 00:00:00+00,-9,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,4.69999981,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,YUN,-9,U,Y,U,Y,U,U,U,U,4,ANC 3G,3G04,11063762,4929.5,-3,2ddfbe8487e5b5c9cb83ee9cd00d2577,0a617b8aba62f66bd8159174772f769e,BusStopPt_1841,,{A3E741F4-9A24-473E-B670-71D3694A166D},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22961,
-77.0707633116074,38.955770792884,1309248,1002598,8681,PRS,1994/06/16 00:00:00+00,REV,CONNECTICUT AVE NW,NEBRASKA AVE NW,213,FAR,ADJ TO #5042,NEBRASKA AVE NW + CONNECTICUT AVE NW,-77.070761,38.955763,,KFH,2006/04/24 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,3,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,N,U,N,U,U,U,U,3,ANC 3G,3G07,11063762,3454.19995117188,-3,1cf305d167a6f8db96f5f9ae682bb80f,f48744cf03a0905a38d293318ebccead,BusStopPt_1842,,{0408D722-A0C6-4F6A-8A30-697C6649854E},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22962,
-77.0499813022717,38.8967447832968,1307154,1001025,5595,PRS,1971/12/23 00:00:00+00,REV,VIRGINIA AVE NW,23RD ST NW,360,NEA,UNKNOWN,23RD ST NW + VIRGINIA AVE NW,-77.049979,38.896737,,KFH,2006/06/07 00:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,4.0999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,Y,U,Y,U,U,U,U,2,ANC 2A,2A07,11002302,724.400024414062,3,659eaf3b915008d911b4b1f462a44b22,494e12f6403812de62c21c5dc8a5fb35,BusStopPt_1843,,{BE523F8D-C1BC-474E-BCC4-CF1D79C3DEB1},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22963,
-76.9600962679953,38.8681827813875,1309736,1000434,3792,PRS,1941/08/09 00:00:00+00,REV,S ST SE,BRANCH AVE SE,351,FAR,UNKNOWN,BRANCH AVE SE + S ST SE,-76.960094,38.868175,,KFH,2006/05/15 00:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,2.0999999,N,N,Y,N,N,N,Y,U,Y,N,N,NSG,-9,N,N,U,N,U,U,U,U,7,ANC 7B,7B04,13017352,1050.19995117188,-3,dff3f2a1e1a97cc0de9b9fc83a3f390d,8bf70e4615f63ea6d522fdcf22829f15,BusStopPt_1844,,{850410FE-18DD-4ADB-BAB2-8A71397A8EE3},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22964,
-77.0369142964569,38.9318977891825,1302122,1002088,16690,PRS,1937/03/01 00:00:00+00,REV,16TH ST NW,PARK RD NW,297,FAR,80' W OF,PARK RD NW + 16TH ST NW,-77.036912,38.93189,,KFH,2006/06/02 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,8,Y,Y,N,NON,UNK,5.0999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,YMR,-9,N,Y,U,Y,U,U,U,U,1,ANC 1D,1D04,11068902,1688.09997558594,3,ce6e3bc82f90d0c374bf01af72fbf73f,4a463941e48d06806f9f058afa50fbf8,BusStopPt_1845,,{9CECEDB0-CD0A-495F-8983-6C2FE421945E},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22965,
-76.972019272382,38.9312147922615,1305749,1002074,18839,PRS,1976/06/23 00:00:00+00,REV,24TH ST NE,RHODE ISLAND AVE NE,239,NEA,UNKNOWN,RHODE ISLAND AVE NE + 24TH ST NE,-76.972017,38.931207,,KFH,2006/08/23 00:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,Y,N,E,6,Y,Y,N,LSC,UNK,3.0999999,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,NSG,-9,N,Y,U,N,U,U,U,U,5,ANC 5C,5C07,12002402,1600.5,3,ae0b330f5a38dee3e468c0c94a4e62e1,2da0d96106f3eb7b719cadc6348d1759,BusStopPt_1846,,{9698763C-15EC-473A-B94C-D3593203D672},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22966,YES
-77.033518295024,38.9705498050606,1308368,1002790,9339,PRS,1952/03/16 00:00:00+00,REV,WHITTIER ST NW,14TH ST NW,182,FAR,UNKNOWN,14TH ST NW + WHITTIER ST NW,-77.033516,38.970542,,KFH,2006/03/23 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,3.5,N,Y,Y,N,N,N,Y,N,N,N,N,NSG,-9,N,Y,U,N,U,U,U,U,4,ANC 4A,4A03,11001402,8857.099609375,-3,c44466c0d478ac34a409f05dab3915b6,1e064e824b30db5b31d43cf5c830a1c5,BusStopPt_1847,,{C2568B3C-7C13-4272-A94E-61722E68AC54},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22967,
-77.0733093077799,38.9242027934173,1302266,1001869,7258,PRS,1901/01/01 00:00:00+00,REV,EDMUNDS ST NW,WISCONSIN AVE NW,181,FAX,UNKNOWN,WISCONSIN AVE NW + EDMUNDS ST NW,-77.073307,38.924195,,KFH,2006/05/22 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,-9,N,N,U,Y,Y,N,U,Y,Y,Y,N,NSG,-9,N,Y,U,U,U,U,U,U,3,ANC 3B,3B02,11094052,2610.19995117188,-3,6bdf3cc6a4633ba2926768ac800cc390,2d39b6eb0588324d199a7c7d6ed48ab0,BusStopPt_1848,,{A1551AB0-8A6F-4F00-9BC5-DED2D417A479},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22968,
-77.0815063075613,38.9067967850424,1304305,1002967,12121,PRS,1901/01/01 00:00:00+00,REV,FOXHALL RD NW,MACARTHUR BLVD NW,120,NEA,"IN 2ND TREE BOX; E OF DRWY TO #4400",MACARTHUR BLVD NW + FOXHALL RD NW,-77.081504,38.906789,,KFH,2006/05/11 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,Y,U,11,Y,Y,N,NON,UNK,6.69999981,Y,N,N,Y,Y,U,N,Y,Y,Y,Y,NSG,-9,N,Y,U,N,U,U,U,U,3,ANC 3D,3D09,11057912,64.4000015258789,-3,010f061343b56e1149aa82efd53aaf4a,2e0f6af4a5e75e5fbcf3911afc890db6,BusStopPt_1849,,{FF35D4EE-A669-4536-9E71-64FD403E96C6},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22969,
-76.9835572824369,38.8901287889172,1307717,1000824,5125,PRS,1962/02/15 00:00:00+00,REV,E CAPITOL ST NE,15TH ST NE,358,FAR,UNKNOWN,15TH ST NE + E CAPITOL ST NE,-76.983555,38.890121,,KFH,2009/07/27 00:00:00+00,1,INS,UNKW,N,N,N,N,58O,CON,SHL,Y,Y,U,7,Y,Y,N,NON,UNK,4.4000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,Y,N,U,N,U,U,U,U,7,ANC 6A,6A08,12001502,35.5,3,076be8c9e6fb76343fc186f8026f5f60,fb79d3202a0c8f94a6c38d18ee881871,BusStopPt_1850,,{21F5FA66-7741-42B9-BB90-E9CBA1C7A13F},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22970,
-77.0447552980365,38.9097287904132,1307586,1001461,6493,PRS,1950/05/14 00:00:00+00,REV,20TH ST NW,P ST NW,268,NEA,DUPONT CIR W/F,P ST NW + 20TH ST NW,-77.044753,38.909721,,KFH,2009/06/12 00:00:00+00,1,INS,UNKW,Y,N,N,N,58U,BRK,NON,Y,N,E,6,Y,Y,N,NON,UNK,4.30000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,-9,U,N,U,Y,U,U,U,U,2,ANC 2B,2B02,11068382,2836.10009765625,3,277000d591f53a146f03e27935d31720,b8aa6ed04f1d13468a540e94992e8025,BusStopPt_1851,,{4952ABCC-FF2D-4065-9807-EF5E5CACA7A8},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22971,YES
-77.0364702947789,38.9752068012798,1308400,1002942,11857,PRS,1938/06/30 00:00:00+00,REV,ALASKA AVE NW,16TH ST NW,180,NEX,UNKNOWN,16TH ST NW + ALASKA AVE NW,-77.036468,38.975199,,KFH,2006/04/21 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,8,N,Y,N,NON,UNK,5,Y,N,U,Y,Y,N,U,Y,Y,N,N,YMR,-9,N,Y,U,U,U,U,U,U,4,ANC 4A,4A01,11001602,8382.5,-3,69504da49afcca2704ad69ade092ddcb,a9693a5fa9140bc86f9c7892b72d808f,BusStopPt_1852,,{826B7E8F-FA55-4CCC-A2CD-7F89A04D298F},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22972,
-77.0364452966084,38.9854468069516,1308396,1002938,11853,PRS,1938/06/30 00:00:00+00,REV,KALMIA RD NW,16TH ST NW,179,FAR,UNKNOWN,16TH ST NW + KALMIA RD NW,-77.036443,38.985439,,KFH,2006/06/13 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,Y,U,6,N,Y,N,NON,UNK,6,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,N,U,Y,U,U,U,U,4,ANC 4A,4A01,11001602,9519.2998046875,-3,b205414bf873a37d47bf5c703ede034c,6185b14895aad54660bc20273d115e48,BusStopPt_1853,,{93477DB7-2B07-40FC-B752-621D3CE4BE4E},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22973,
-77.0362813030567,38.9689608003717,1308391,1002925,11831,PRS,1938/06/30 00:00:00+00,REV,UNDERWOOD ST NW,16TH ST NW,359,NEA,UNKNOWN,16TH ST NW + UNDERWOOD ST NW,-77.036279,38.968953,,KFH,2006/03/24 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,Y,U,6,N,Y,N,NON,UNK,2,Y,N,Y,N,Y,N,Y,N,N,N,N,NSG,-9,N,Y,U,N,U,U,U,U,4,ANC 4A,4A07,11001602,7689.2001953125,3,cd96afe3b9449dd0d010669ca3f160b7,a3647498d9aee4c201553c81ff65c93e,BusStopPt_1854,,{094158CB-D792-4AA6-8651-489C5EF7BFDC},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22974,
-77.0184792926779,38.9430657995951,1301992,1002375,8212,PRS,1901/01/01 00:00:00+00,REV,VARNUM ST NW,GRANT CIR NW,11,NEA,UNKNOWN,GRANT CIR NW + VARNUM ST NW,-77.018477,38.943058,,KFH,2006/03/29 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,6.5,N,N,Y,N,N,N,Y,N,N,N,N,NSG,-9,N,Y,U,N,U,U,U,U,4,ANC 4C,4C09,11041342,121.900001525879,3,5c6f791d88f069d67315aff3bcb1ebfc,508a4cdd901136fb71ab118ad9fb8150,BusStopPt_1855,,{9B8753F7-7E50-4CB2-BBD6-96445E0B137C},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22975,
-77.026761296242,38.9462647957379,1301983,1002453,8340,PRS,1901/01/01 00:00:00+00,REV,BUCHANAN ST NW,GEORGIA AVE NW,168,NEA,UNKNOWN,GEORGIA AVE NW + BUCHANAN ST NW,-77.026759,38.946257,,KFH,2006/03/27 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,3.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,-9,N,Y,U,Y,U,U,U,U,4,ANC 4C,4C03,11040042,3362.5,-3,f0f8cd2c8a7fe00bb3d36a41f0b111e5,c9c65094b7ff88c6a04b1ea78855ddd0,BusStopPt_1856,,{9C121478-A7D1-4ACC-8810-75D969F993C8},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,22976,
